trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Circle1_col,Ecc,Circle2_col,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Circle1_colour,Circle2_colour,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,Catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colourpair,Temporder,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_instr_Ishi.keys,key_resp_instr_Ishi.rt,Ishi_trial_keyresp.keys,Ishi_trial_keyresp.rt,Ishi_textbox.text,Ishi_loop.thisRepN,Ishi_loop.thisTrialN,Ishi_loop.thisN,Ishi_loop.thisIndex,Ishi_loop.ran,imageaddress,textbox.text,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.clicked_name,textbox_2.text,mouse_8.x,mouse_8.y,mouse_8.leftButton,mouse_8.midButton,mouse_8.rightButton,mouse_8.clicked_name,textbox_3.text,mouse_9.x,mouse_9.y,mouse_9.leftButton,mouse_9.midButton,mouse_9.rightButton,mouse_9.clicked_name,textbox_4.text,mouse_12.x,mouse_12.y,mouse_12.leftButton,mouse_12.midButton,mouse_12.rightButton,mouse_12.clicked_name,textbox_5.text,mouse_13.x,mouse_13.y,mouse_13.leftButton,mouse_13.midButton,mouse_13.rightButton,mouse_13.clicked_name,textbox_6.text,mouse_14.x,mouse_14.y,mouse_14.leftButton,mouse_14.midButton,mouse_14.rightButton,mouse_14.clicked_name,textbox_7.text,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,onethree,,-3,4.2652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.4746,-0.0354000000000001,0.5449999999999999]","[0.796,0.2156,-0.27859999999999996]",-92,36,1,0,0,response7disk,13.60003662,0,1,0,0,rectangle,13.60003662,0,1,0,0,1,3,0.0004,0,13.60003662,0,1,0,0,0,122,122,123,1,42,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,onetwo,,-4,0.5113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.5449999999999999,-0.31000000000000005,-0.0354000000000001]","[-0.9844,-0.9688,-0.9922]",-39.20001221,100,1,0,0,response7disk,-3.200012207,9.600006104,1,0,0,rectangle,-3.200012207,9.600006104,1,0,0,1,2,0.0006,0,-3.200012207,9.600006104,1,0,0,0,123,123,15,1,15,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,fourthree,,-4,0.811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7802,-0.23140000000000005,-0.20799999999999996]","[0.0351999999999999,0.41159999999999997,0.0038000000000000256]",-29.59997559,72.79998779,1,0,0,response7disk,19.20001221,2.399993896,1,0,0,rectangle,19.20001221,2.399993896,1,0,0,1,1,0.0013,0,19.20001221,2.399993896,1,0,0,0,124,124,112,1,31,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,onetwo,,2,0.6606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.5452,-0.608,0.2470000000000001]","[0.05879999999999996,0.2784,0.5841999999999998]",89.60003662,-38.3999939,1,0,0,response3disk,24.79998779,-3.200012207,1,0,0,rectangle,24.79998779,-3.200012207,1,0,0,1,3,0.0006,0,24.79998779,-3.200012207,1,0,0,0,125,125,6,1,6,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,threeone,,-3,1.6601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.8118,-0.8198,-0.5452]","[0.9763999999999999,0.8588,-0.05900000000000005]",-68.79998779,63.19998169,1,0,0,response7disk,-11.20001221,7.199981689,1,0,0,rectangle,-11.20001221,7.199981689,1,0,0,1,3,0.0002,0,-11.20001221,7.199981689,1,0,0,0,126,126,80,1,80,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,threefour,,-3,0.4998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9763999999999999,-0.1137999999999999,-0.6314]","[0.2862,0.7802,0.3568]",-108.7999878,35.19998169,1,0,0,response7disk,-4,-12.80001831,1,0,0,rectangle,-4,-12.80001831,1,0,0,1,2,0.0008,0,-4,-12.80001831,1,0,0,0,127,127,18,1,18,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,onethree,,-3,1.3621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9688,-0.4902000000000001,-0.12159999999999993]","[0.7018,0.7176,0.6155999999999999]",-88.79998779,60.79998779,1,0,0,response7disk,-25.59997559,0.799987793,1,0,0,rectangle,-25.59997559,0.799987793,1,0,0,1,1,0.0008,0,-25.59997559,0.799987793,1,0,0,0,128,128,1,1,1,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,threeone,,-3,0.4166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7018,0.7802,-0.16079999999999994]","[0.6547999999999998,-0.043199999999999905,-0.011800000000000033]",-80,44.79998779,1,0,0,response7disk,-14.39996338,9.600006104,1,0,0,rectangle,-14.39996338,9.600006104,1,0,0,1,1,0.0002,0,-14.39996338,9.600006104,1,0,0,0,129,129,126,1,45,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,twoone,,-3,0.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9688,-0.38039999999999996,-0.41979999999999995]","[0.3802000000000001,0.19199999999999995,-0.6394]",-76,45.6000061,1,0,0,response7disk,-22.39996338,12,1,0,0,rectangle,-22.39996338,12,1,0,0,1,1,0.0001,0,-22.39996338,12,1,0,0,0,130,130,29,1,29,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,threeone,,-3,0.4167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.5528,0.7409999999999999,-0.71]","[0.12939999999999996,-0.2864,0.3253999999999999]",-92.79998779,56.79998779,1,0,0,response7disk,-5.599975586,6.399993896,1,0,0,rectangle,-5.599975586,6.399993896,1,0,0,1,1,0.0002,0,-5.599975586,6.399993896,1,0,0,0,131,131,156,1,75,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,fourthree,,3,1.0662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.5688,-0.08239999999999992,-0.1844]","[-0.48240000000000005,0.3175999999999999,0.2156]",86.40002441,32.79998779,1,0,0,response1disk,13.60003662,9.600006104,1,0,0,rectangle,13.60003662,9.600006104,1,0,0,1,1,0.0002,0,13.60003662,9.600006104,1,0,0,0,132,132,101,1,20,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,onethree,,4,0.5933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9688,-0.4902000000000001,-0.12159999999999993]","[-0.9766,-0.6472,0.07440000000000002]",32,71.19998169,1,0,0,response1disk,6.400024414,0,1,0,0,rectangle,6.400024414,0,1,0,0,1,1,0.0002,0,6.400024414,0,1,0,0,0,133,133,28,1,28,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,twofour,,1,1.3382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7018,0.7176,0.6155999999999999]","[-0.6942,-0.7648,-0.12959999999999994]",54.40002441,-68,1,0,0,response3disk,5.600036621,-4.800018311,1,0,0,rectangle,5.600036621,-4.800018311,1,0,0,1,3,0.0006,0,5.600036621,-4.800018311,1,0,0,0,134,134,48,1,48,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,fourthree,,-3,1.1497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9766,-0.6472,0.07440000000000002]","[0.8115999999999999,-0.0040000000000000036,-0.09819999999999995]",-79.20001221,44.79998779,1,0,0,response7disk,-19.20001221,3.199981689,1,0,0,rectangle,-19.20001221,3.199981689,1,0,0,1,2,0.0008,0,-19.20001221,3.199981689,1,0,0,0,135,135,50,1,50,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,twoone,,-2,1.4329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.22340000000000004,-0.9296,-0.7884]","[0.9686000000000001,0.3802000000000001,0.19999999999999996]",-61.59997559,-40,1,0,0,response5disk,-1.599975586,-8.800018311,1,0,0,rectangle,-1.599975586,-8.800018311,1,0,0,1,3,0.0011,0,-1.599975586,-8.800018311,1,0,0,0,136,136,135,1,54,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,twofour,,-2,0.5279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9844,-0.9688,-0.9922]","[-0.24719999999999998,0.5213999999999999,-0.12959999999999994]",-71.20001221,-28,1,0,0,response5disk,19.20001221,-4.800018311,1,0,0,rectangle,19.20001221,-4.800018311,1,0,0,1,1,0.001,0,19.20001221,-4.800018311,1,0,0,0,137,137,98,1,17,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,onethree,,-3,1.0444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.2942,-0.24719999999999998,-0.357]","[0.19199999999999995,0.18419999999999992,0.5136000000000001]",-112.7999878,42.3999939,1,0,0,response7disk,12,-6.399993896,1,0,0,rectangle,12,-6.399993896,1,0,0,1,3,0.0018,0,12,-6.399993896,1,0,0,0,138,138,117,1,36,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,threeone,,-3,0.8281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.07459999999999989,0.12139999999999995,-0.9922]","[0.05879999999999996,0.2784,0.5841999999999998]",-87.20001221,54.3999939,1,0,0,response7disk,-9.599975586,-6.399993896,1,0,0,rectangle,-9.599975586,-6.399993896,1,0,0,1,2,0.0012,0,-9.599975586,-6.399993896,1,0,0,0,139,139,144,1,63,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,fourtwo,,-3,0.9996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.10599999999999998,-0.10599999999999998,0.5841999999999998]","[0.23920000000000008,0.2704,0.16060000000000008]",-70.39996338,40,1,0,0,response7disk,13.60003662,-10.3999939,1,0,0,rectangle,13.60003662,-10.3999939,1,0,0,1,3,0.0005,0,13.60003662,-10.3999939,1,0,0,0,140,140,68,1,68,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,threefour,,2,1.5112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9138,-0.5296000000000001,-0.5529999999999999]","[-0.9216,-0.5529999999999999,-0.3962]",80.79998779,-61.6000061,1,0,0,response3disk,21.60003662,-5.600006104,1,0,0,rectangle,21.60003662,-5.600006104,1,0,0,1,2,0.0013,0,21.60003662,-5.600006104,1,0,0,0,141,141,158,1,77,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,threefour,,-3,0.6273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9688,-0.7412000000000001,-0.4902000000000001]","[0.3802000000000001,0.19199999999999995,-0.6394]",-110.3999634,64,1,0,0,response7disk,-23.20001221,8.799987793,1,0,0,rectangle,-23.20001221,8.799987793,1,0,0,1,1,0.0006,0,-23.20001221,8.799987793,1,0,0,0,142,142,146,1,65,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,twofour,,-3,0.4264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9842,0.7409999999999999,-0.6628000000000001]","[-0.26280000000000003,-0.4746,-0.2158]",-86.39996338,64,1,0,0,response7disk,5.600036621,12.79998779,1,0,0,rectangle,5.600036621,12.79998779,1,0,0,1,3,0.001,0,5.600036621,12.79998779,1,0,0,0,143,143,128,1,47,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,threefour,,-3,0.4489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.8198,-0.5138,-0.7492000000000001]","[0.12939999999999996,-0.2864,0.3253999999999999]",-104,57.6000061,1,0,0,response7disk,3.200012207,2.399993896,1,0,0,rectangle,3.200012207,2.399993896,1,0,0,1,3,0.0001,0,3.200012207,2.399993896,1,0,0,0,144,144,57,1,57,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,twoone,,-3,1.1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.8115999999999999,-0.0040000000000000036,-0.09819999999999995]","[-0.9766,-0.6472,0.07440000000000002]",-87.20001221,48.79998779,1,0,0,response7disk,-1.599975586,8.799987793,1,0,0,rectangle,-1.599975586,8.799987793,1,0,0,1,2,0.001,0,-1.599975586,8.799987793,1,0,0,0,145,145,131,1,50,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,threefour,,-3,0.6617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.4902000000000001,0.2704,-0.45899999999999996]","[0.6547999999999998,-0.043199999999999905,-0.011800000000000033]",-84.79998779,64,1,0,0,response7disk,-11.20001221,12,1,0,0,rectangle,-11.20001221,12,1,0,0,1,3,0.0009,0,-11.20001221,12,1,0,0,0,146,146,25,1,25,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,fourthree,,-3,0.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.40379999999999994,0.09000000000000008,0.44300000000000006]","[-0.26280000000000003,-0.2158,-0.3256]",-99.20001221,59.19998169,1,0,0,response7disk,-12.79998779,0,1,0,0,rectangle,-12.79998779,0,1,0,0,1,3,0.0002,0,-12.79998779,0,1,0,0,0,147,147,119,1,38,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,twoone,,-3,0.5104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.2862,0.7802,0.3568]","[0.9763999999999999,-0.1137999999999999,-0.6314]",-68,57.6000061,1,0,0,response7disk,-0.799987793,7.199981689,1,0,0,rectangle,-0.799987793,7.199981689,1,0,0,1,1,0.001,0,-0.799987793,7.199981689,1,0,0,0,148,148,99,1,18,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,fourtwo,,-3,0.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.6547999999999998,-0.043199999999999905,-0.011800000000000033]","[0.7018,0.7802,-0.16079999999999994]",-83.20001221,53.6000061,1,0,0,response7disk,-14.39996338,6.399993896,1,0,0,rectangle,-14.39996338,6.399993896,1,0,0,1,2,0.0005,0,-14.39996338,6.399993896,1,0,0,0,149,149,45,1,45,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,threeone,,-4,0.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9372,0.9450000000000001,0.8980000000000001]","[0.18419999999999992,-0.4276,-0.404]",-70.39996338,94.3999939,1,0,0,response7disk,-5.599975586,11.19998169,1,0,0,rectangle,-5.599975586,11.19998169,1,0,0,1,3,0.001,0,-5.599975586,11.19998169,1,0,0,0,150,150,16,1,16,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,twofour,,-4,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.2942,-0.24719999999999998,-0.357]","[-0.9688,-0.4902000000000001,-0.12159999999999993]",-42.39996338,78.3999939,1,0,0,response7disk,-3.200012207,6.399993896,1,0,0,rectangle,-3.200012207,6.399993896,1,0,0,1,3,0.0002,0,-3.200012207,6.399993896,1,0,0,0,151,151,91,1,10,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61386094902c2d666abf75f6,62bbfa5f658a9bdb2a101e36,2022-06-29_09h09.06.545,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.07023451,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,twofour,,-4,0.2501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9844,-0.9688,-0.9922]","[0.5449999999999999,-0.31000000000000005,-0.0354000000000001]",-36,69.6000061,1,0,0,response7disk,-4,7.199981689,1,0,0,rectangle,-4,7.199981689,1,0,0,1,2,0.0007,0,-4,7.199981689,1,0,0,0,152,152,96,1,15,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
